
-2.48486, -3.91553, -3.84805, -1.79855, -1.12467, -0.79456, -2.94571, -3.50346,  0.00000, -2.53731, -1.68615,  4.27380
-2.48486, -3.64856, -3.14841, -1.70863, -1.12467, -0.85131, -3.21350, -3.05430,  0.00000, -2.26545, -1.79612,  4.25464
-2.92859, -3.73755, -3.14841, -1.75359, -1.23351, -0.83239, -3.12424, -3.50346,  0.00000, -2.58262, -1.79612,  4.12048
-3.01733, -4.18250, -2.79858, -1.88848, -1.19723, -0.75672, -3.03497, -3.41363,  0.00000, -2.31076, -1.79612,  4.25464
-2.75110, -3.47058, -1.39929, -1.61870, -1.12467, -0.81348, -2.94571, -3.77296,  0.00000, -2.44669, -1.75946,  4.21631
-2.48486, -4.09351, -3.49823, -1.70863, -1.08839, -0.75672, -3.65982, -3.68312,  0.00000, -2.26545, -1.83277,  4.25464
-2.66235, -3.82654, -2.79858, -1.66366, -1.05211, -0.87023, -3.30276, -3.23396,  0.00000, -2.44669, -1.75946,  4.25464
-2.92859, -3.82654, -3.49823, -1.88848, -1.08839, -0.81348, -2.94571, -3.50346,  0.00000, -2.44669, -1.79612,  4.19714
-2.48486, -3.73755, -2.44876, -1.70863, -0.97955, -0.83239, -3.65982, -3.50346,  0.00000, -2.44669, -1.79612,  4.17798
-2.66235, -4.00452, -2.09894, -1.70863, -1.16095, -0.81348, -3.30276, -3.59329,  0.00000, -2.58262, -1.86943,  4.15881
-2.39612, -3.64856, -4.19788, -1.61870, -1.16095, -0.87023, -3.12424, -3.95262,  0.00000, -2.26545, -1.57618,  4.21631
-2.75110, -3.47058, -1.74911, -1.79855, -1.12467, -0.69997, -3.39203, -3.32380,  0.00000, -2.40138, -1.75946,  4.25464
-2.48486, -4.09351, -2.44876, -1.79855, -1.05211, -0.87023, -3.21350, -3.77296,  0.00000, -2.58262, -1.90608,  4.25464
-2.83984, -3.91553, -2.44876, -1.79855, -1.12467, -0.75672, -3.39203, -3.50346,  0.00000, -2.44669, -1.79612,  4.17798
-2.92859, -3.91553, -3.14841, -1.61870, -1.12467, -0.75672, -2.85645, -3.95262,  0.00000, -2.40138, -1.83277,  4.17798
-2.75110, -4.36047, -1.74911, -1.79855, -1.01583, -0.77564, -3.30276, -3.68312,  0.00000, -2.49200, -1.68615,  4.29297
-2.66235, -4.09351, -2.79858, -1.70863, -1.05211, -0.79456, -3.39203, -3.50346,  0.00000, -2.40138, -1.72281,  4.17798
-2.75110, -3.82654, -3.14841, -1.75359, -1.08839, -0.83239, -3.30276, -3.50346,  0.00000, -2.62793, -1.72281,  4.25464
-3.01733, -3.73755, -2.79858, -1.66366, -1.08839, -0.77564, -3.03497, -3.32380,  0.00000, -2.31076, -1.72281,  4.15881
-2.83984, -3.82654, -2.79858, -1.43884, -1.19723, -0.85131, -3.12424, -3.50346,  0.00000, -2.49200, -1.83277,  4.19714
-2.92859, -3.55957, -2.09894, -1.70863, -1.08839, -0.73780, -2.94571, -3.41363,  0.00000, -2.58262, -1.79612,  4.19714
-2.75110, -4.00452, -3.14841, -1.66366, -1.26979, -0.85131, -3.48129, -3.32380,  0.00000, -2.35607, -1.72281,  4.27380
-2.48486, -3.55957, -3.14841, -1.79855, -0.97955, -0.79456, -3.21350, -3.68312,  0.00000, -2.53731, -1.75946,  4.15881
-2.83984, -3.73755, -2.09894, -1.79855, -1.19723, -0.77564, -3.21350, -3.68312,  0.00000, -2.71854, -1.61284,  4.19714
-2.75110, -3.38159, -1.74911, -1.79855, -1.08839, -0.79456, -3.21350, -3.59329,  0.00000, -2.44669, -1.72281,  4.25464
-3.10608, -3.82654, -3.49823, -1.66366, -1.05211, -0.79456, -3.03497, -3.23396,  0.00000, -2.31076, -1.75946,  4.13965
-2.75110, -3.82654, -1.04947, -1.66366, -1.19723, -0.87023, -3.12424, -3.32380,  0.00000, -2.35607, -1.90608,  4.17798
-2.75110, -3.47058, -1.39929, -1.66366, -1.12467, -0.75672, -3.03497, -3.95262,  0.00000, -2.44669, -1.79612,  4.25464
-2.75110, -4.09351, -2.44876, -1.66366, -1.16095, -0.77564, -3.21350, -3.59329,  0.00000, -2.31076, -1.75946,  4.17798
-2.66235, -3.91553, -1.39929, -1.57373, -1.05211, -0.79456, -3.57056, -3.68312,  0.00000, -2.44669, -1.83277,  4.19714
-2.75110, -3.91553, -2.09894, -1.66366, -0.90699, -0.88915, -3.30276, -3.59329,  0.00000, -2.40138, -1.83277,  4.23547
-2.92859, -3.64856, -2.09894, -1.70863, -1.01583, -0.81348, -2.94571, -3.68312,  0.00000, -2.58262, -1.86943,  4.19714
-2.75110, -4.00452, -3.14841, -1.88848, -1.12467, -0.77564, -3.12424, -3.50346,  0.00000, -2.49200, -1.79612,  4.19714
-2.39612, -3.73755, -2.09894, -1.75359, -0.94327, -0.77564, -3.12424, -3.50346,  0.00000, -2.40138, -1.64949,  4.23547
-3.10608, -3.82654, -0.69965, -1.66366, -1.05211, -0.87023, -2.94571, -3.77296,  0.00000, -2.53731, -1.79612,  4.19714
-2.66235, -3.73755, -2.09894, -1.75359, -0.97955, -0.79456, -3.39203, -3.32380,  0.00000, -2.40138, -1.79612,  4.12048
-2.83984, -3.91553, -2.09894, -1.70863, -1.16095, -0.81348, -3.48129, -3.59329,  0.00000, -2.67323, -1.90608,  4.17798
-2.48486, -3.73755, -4.19788, -1.84352, -1.16095, -0.83239, -3.30276, -3.23396,  0.00000, -2.58262, -1.72281,  4.17798
-2.39612, -3.82654, -1.04947, -1.75359, -0.90699, -0.81348, -3.48129, -3.59329,  0.00000, -2.49200, -1.72281,  4.29297
-3.01733, -4.18250, -2.44876, -1.70863, -1.01583, -0.81348, -3.30276, -3.32380,  0.00000, -2.35607, -1.64949,  4.29297
-2.66235, -3.47058, -1.74911, -1.79855, -1.12467, -0.75672, -2.94571, -3.41363,  0.00000, -2.44669, -1.72281,  4.21631
-2.66235, -3.11462, -2.09894, -1.61870, -1.01583, -0.77564, -3.21350, -3.59329,  0.00000, -2.40138, -1.75946,  4.19714
-2.66235, -3.64856, -2.44876, -1.70863, -0.97955, -0.87023, -3.12424, -3.59329,  0.00000, -2.40138, -1.61284,  4.23547
-2.66235, -3.91553, -2.09894, -1.61870, -1.05211, -0.87023, -3.12424, -3.32380,  0.00000, -2.62793, -1.68615,  4.23547
-2.92859, -4.00452, -3.84805, -1.88848, -1.16095, -0.87023, -3.39203, -3.14413,  0.00000, -2.40138, -1.79612,  4.15881
-2.48486, -3.82654, -2.44876, -1.75359, -1.05211, -0.88915, -2.94571, -3.14413,  0.00000, -2.53731, -1.83277,  4.23547
-2.66235, -3.55957, -3.84805, -1.75359, -1.12467, -0.77564, -2.94571, -3.41363,  0.00000, -2.35607, -1.83277,  4.12048
-3.19482, -3.82654, -3.14841, -1.75359, -1.16095, -0.79456, -3.21350, -3.41363,  0.00000, -2.53731, -1.75946,  4.23547
-2.83984, -3.91553, -1.74911, -1.66366, -1.19723, -0.83239, -3.30276, -3.77296,  0.00000, -2.40138, -1.79612,  4.19714
-2.57361, -3.82654, -2.44876, -1.75359, -1.05211, -0.77564, -3.57056, -3.50346,  0.00000, -2.40138, -1.86943,  4.19714
-2.75110, -4.09351, -1.74911, -1.88848, -1.12467, -0.87023, -3.12424, -3.50346,  0.00000, -2.22014, -1.79612,  4.27380
-2.48486, -3.47058, -2.79858, -1.70863, -1.08839, -0.79456, -3.21350, -3.50346,  0.00000, -2.49200, -1.86943,  4.27380
-2.57361, -3.73755, -3.84805, -1.79855, -1.08839, -0.75672, -3.03497, -3.41363,  0.00000, -2.53731, -1.64949,  4.23547
-2.83984, -4.00452, -4.19788, -1.75359, -1.05211, -0.79456, -3.30276, -3.32380,  0.00000, -2.40138, -1.79612,  4.17798
-2.92859, -4.09351, -2.79858, -1.79855, -1.16095, -0.73780, -3.21350, -3.59329,  0.00000, -2.44669, -1.86943,  4.23547
-2.48486, -3.82654, -2.79858, -1.66366, -1.01583, -0.79456, -3.12424, -3.77296,  0.00000, -2.35607, -1.72281,  4.27380
-2.57361, -3.64856, -1.74911, -1.70863, -0.87071, -0.81348, -3.12424, -3.50346,  0.00000, -2.40138, -1.79612,  4.13965
-2.92859, -4.00452, -3.14841, -1.70863, -0.94327, -0.79456, -3.12424, -3.86279,  0.00000, -2.35607, -1.72281,  4.17798
-0.17749, -6.22925,  0.69965, -0.67446, -1.16095,  0.62430, -2.76718, -3.68312,  0.00000, -2.40138, -1.83277,  4.25464
-3.46106, -4.09351, -9.09540, -1.34892, -1.08839, -0.62430, -3.03497, -3.86279,  0.00000, -2.26545, -1.79612,  4.15881
-2.39612, -3.47058, -4.19788, -1.93344, -1.01583, -1.07833, -2.94571, -4.04245,  0.00000, -2.40138, -1.83277,  4.12048
-6.38965, -10.41174,  6.29681,  0.08993, -1.52375,  0.11351, -2.41013, -3.32380,  0.00000, -2.17484, -1.83277,  4.25464
-2.30737, -5.07239, -4.89752, -1.66366, -0.87071, -0.52971, -3.39203, -3.59329,  0.00000, -2.67323, -1.83277,  4.19714
-3.72729, -5.69531, -8.04593, -1.70863, -1.26979, -1.81613, -3.30276, -4.04245,  0.00000, -2.49200, -1.75946,  4.15881
-1.24243, -4.00452,  1.74911, -1.75359, -1.59631, -0.88915, -3.12424, -3.59329,  0.00000, -2.80916, -1.83277,  4.12048
-5.50220,  8.98792, -5.59717, -0.80935, -1.23351, -0.68105, -3.39203, -3.50346,  0.00000, -2.35607, -1.75946,  4.25464
-1.24243,  0.53394,  6.29681, -1.75359, -0.32652,  0.34052, -3.12424, -3.14413,  0.00000, -2.40138, -1.72281,  4.29297
-3.46106, -5.96228, 11.54416, -3.46222, -1.37863, -0.98374, -3.48129, -3.05430,  0.00000, -2.40138, -1.75946,  4.23547
-3.28357, -4.71643, 25.88690, -1.30395,  0.61675, -0.39728, -3.39203, -3.68312,  0.00000, -2.62793, -1.61284,  4.08215
-4.17102, -4.62744, 22.38867, -1.84352, -0.47164,  0.00000, -2.94571, -3.95262,  0.00000, -2.35607, -1.75946,  4.19714
-2.66235, -4.27148, 25.18726, -2.11330, -1.01583, -0.32161, -2.94571, -3.41363,  0.00000, -2.22014, -1.68615,  4.10132
-2.48486, -4.09351, 29.73495, -1.88848, -1.05211, -0.26485, -2.85645, -3.68312,  0.00000, -2.58262, -1.83277,  4.17798
-1.59741, -3.47058, 33.23318, -1.84352, -1.01583, -0.05675, -3.65982, -3.50346,  0.00000, -2.22014, -1.75946,  4.17798
-1.50867, -4.36047, 37.43106, -1.57373, -0.97955,  0.00000, -3.57056, -3.95262,  0.00000, -2.31076, -1.83277,  4.19714
-1.41992, -3.29260, 39.87982, -1.97841, -0.94327,  0.22702, -3.30276, -3.32380,  0.00000, -2.35607, -1.72281,  4.21631
-2.57361, -2.93665, 41.62894, -1.61870, -0.83443,  0.26485, -3.30276, -3.32380,  0.00000, -2.26545, -1.79612,  4.21631
-2.21863, -3.47058, 42.32858, -1.57373, -1.08839,  0.35944, -3.12424, -3.77296,  0.00000, -2.44669, -1.72281,  4.19714
-2.30737, -3.29260, 44.07770, -1.79855, -1.08839,  0.39728, -3.21350, -4.04245,  0.00000, -2.35607, -1.68615,  4.25464
-2.04114, -3.55957, 42.67841, -1.88848, -0.97955,  0.37836, -3.21350, -3.68312,  0.00000, -2.44669, -1.90608,  4.12048
-2.30737, -3.38159, 43.37805, -1.61870, -0.97955,  0.45403, -3.12424, -3.77296,  0.00000, -2.44669, -1.75946,  4.17798
-2.30737, -3.38159, 43.72787, -1.61870, -0.87071,  0.39728, -3.57056, -3.95262,  0.00000, -2.49200, -1.75946,  4.13965
-2.21863, -3.38159, 43.37805, -1.97841, -0.97955,  0.43511, -3.21350, -3.50346,  0.00000, -2.44669, -1.75946,  4.15881
-1.95239, -3.29260, 44.77734, -1.70863, -1.05211,  0.37836, -3.12424, -3.50346,  0.00000, -2.40138, -1.86943,  4.21631
-2.30737, -3.38159, 43.72787, -1.75359, -0.97955,  0.45403, -3.39203, -3.32380,  0.00000, -2.44669, -1.64949,  4.08215
-2.21863, -4.00452, 44.07770, -1.70863, -0.90699,  0.35944, -3.03497, -3.86279,  0.00000, -2.49200, -1.68615,  4.21631
-2.66235, -3.64856, 44.07770, -1.75359, -1.05211,  0.34052, -3.03497, -3.59329,  0.00000, -2.49200, -1.64949,  4.06299
-2.48486, -3.82654, 44.77734, -1.84352, -1.12467,  0.39728, -2.85645, -3.59329,  0.00000, -2.40138, -1.64949,  4.19714
-2.21863, -3.47058, 44.07770, -1.61870, -0.97955,  0.37836, -3.30276, -3.50346,  0.00000, -2.58262, -1.79612,  4.21631
-2.21863, -3.82654, 43.37805, -1.75359, -1.05211,  0.41620, -3.21350, -3.23396,  0.00000, -2.44669, -1.72281,  4.17798
-2.57361, -3.38159, 43.72787, -1.75359, -1.12467,  0.47295, -2.85645, -3.32380,  0.00000, -2.49200, -1.68615,  4.19714
-2.04114, -3.38159, 45.12717, -1.84352, -0.94327,  0.35944, -3.21350, -3.41363,  0.00000, -2.35607, -1.79612,  4.19714
-2.30737, -4.00452, 43.02823, -1.52877, -1.12467,  0.35944, -2.85645, -3.50346,  0.00000, -2.40138, -1.75946,  4.23547
-2.12988, -3.64856, 42.67841, -1.70863, -0.90699,  0.45403, -3.21350, -3.23396,  0.00000, -2.44669, -1.72281,  4.21631
-2.12988, -4.18250, 43.72787, -1.79855, -1.01583,  0.34052, -2.94571, -3.59329,  0.00000, -2.49200, -1.86943,  4.21631
-2.48486, -3.47058, 44.42752, -1.75359, -1.01583,  0.35944, -3.21350, -2.96447,  0.00000, -2.40138, -1.75946,  4.23547
-2.57361, -3.11462, 43.72787, -1.66366, -0.87071,  0.34052, -3.03497, -3.23396,  0.00000, -2.49200, -1.68615,  4.15881
-2.21863, -3.64856, 43.37805, -1.70863, -0.83443,  0.41620, -2.94571, -3.32380,  0.00000, -2.49200, -1.86943,  4.21631
-2.21863, -3.11462, 43.37805, -1.75359, -1.01583,  0.41620, -3.21350, -3.68312,  0.00000, -2.53731, -1.75946,  4.21631
-2.04114, -3.47058, 43.37805, -1.75359, -0.97955,  0.43511, -2.94571, -3.77296,  0.00000, -2.44669, -1.64949,  4.27380
-2.48486, -3.73755, 41.97876, -1.93344, -0.94327,  0.32161, -3.03497, -3.41363,  0.00000, -2.40138, -1.57618,  4.23547
-2.48486, -3.38159, 43.02823, -1.79855, -0.83443,  0.37836, -3.48129, -3.68312,  0.00000, -2.31076, -1.75946,  4.19714
-2.48486, -4.18250, 43.72787, -1.66366, -1.05211,  0.47295, -3.03497, -3.68312,  0.00000, -2.31076, -1.75946,  4.25464
-2.21863, -3.55957, 43.72787, -1.88848, -0.90699,  0.39728, -3.21350, -3.05430,  0.00000, -2.35607, -1.64949,  4.19714
-2.57361, -3.29260, 43.72787, -1.70863, -0.83443,  0.47295, -2.85645, -3.41363,  0.00000, -2.31076, -1.72281,  4.15881
-2.21863, -3.55957, 42.32858, -1.70863, -0.97955,  0.43511, -3.21350, -3.50346,  0.00000, -2.44669, -1.75946,  4.15881
-2.21863, -3.91553, 44.42752, -1.75359, -0.90699,  0.34052, -3.30276, -4.04245,  0.00000, -2.35607, -1.86943,  4.25464
-2.39612, -3.47058, 44.42752, -1.88848, -1.01583,  0.37836, -3.21350, -3.68312,  0.00000, -2.53731, -1.72281,  4.23547
-2.66235, -3.91553, 44.07770, -1.75359, -0.90699,  0.39728, -2.94571, -3.32380,  0.00000, -2.49200, -1.68615,  4.23547
-2.12988, -3.38159, 42.67841, -1.75359, -1.05211,  0.45403, -2.76718, -3.68312,  0.00000, -2.44669, -1.64949,  4.23547
-2.04114, -3.73755, 43.72787, -1.57373, -0.97955,  0.41620, -3.39203, -3.41363,  0.00000, -2.40138, -1.68615,  4.21631
-2.30737, -3.82654, 43.02823, -1.93344, -0.90699,  0.32161, -3.21350, -3.50346,  0.00000, -2.53731, -1.72281,  4.17798
-2.04114, -3.73755, 43.02823, -1.88848, -1.08839,  0.41620, -3.03497, -3.05430,  0.00000, -2.31076, -1.75946,  4.19714
-1.95239, -3.64856, 42.32858, -1.75359, -0.97955,  0.43511, -3.21350, -3.59329,  0.00000, -2.35607, -1.75946,  4.17798
-2.66235, -3.73755, 44.07770, -1.66366, -0.87071,  0.37836, -2.76718, -3.50346,  0.00000, -2.40138, -1.86943,  4.19714
-2.30737, -3.55957, 43.02823, -1.84352, -0.94327,  0.35944, -3.21350, -3.41363,  0.00000, -2.35607, -1.75946,  4.15881
-2.48486, -3.64856, 43.02823, -1.79855, -0.94327,  0.39728, -2.85645, -3.14413,  0.00000, -2.44669, -1.83277,  4.21631
-2.30737, -3.55957, 44.77734, -1.93344, -1.08839,  0.39728, -3.30276, -3.32380,  0.00000, -2.44669, -1.72281,  4.13965
-2.12988, -3.02563, 44.77734, -1.66366, -0.94327,  0.43511, -2.94571, -3.50346,  0.00000, -2.26545, -1.64949,  4.17798
-2.30737, -3.55957, 43.72787, -1.75359, -1.01583,  0.35944, -2.94571, -3.23396,  0.00000, -2.31076, -1.83277,  4.21631
-2.39612, -3.73755, 44.07770, -1.70863, -0.94327,  0.28377, -3.30276, -3.50346,  0.00000, -2.67323, -1.75946,  4.25464
-2.39612, -3.47058, 44.42752, -1.52877, -0.94327,  0.41620, -3.48129, -3.32380,  0.00000, -2.62793, -1.64949,  4.17798
-2.30737, -3.38159, 44.07770, -1.93344, -1.08839,  0.39728, -3.30276, -3.32380,  0.00000, -2.53731, -1.75946,  4.15881
-2.12988, -3.38159, 44.07770, -1.84352, -1.08839,  0.47295, -3.21350, -3.41363,  0.00000, -2.49200, -1.83277,  4.27380
-2.12988, -3.55957, 41.97876, -1.75359, -0.90699,  0.35944, -2.94571, -3.41363,  0.00000, -2.58262, -1.72281,  4.19714
-2.04114, -3.47058, 44.77734, -1.97841, -0.97955,  0.39728, -3.30276, -3.32380,  0.00000, -2.49200, -1.57618,  4.31213
-2.57361, -3.73755, 44.07770, -1.79855, -1.01583,  0.30269, -3.03497, -3.41363,  0.00000, -2.53731, -1.68615,  4.17798
-2.30737, -4.00452, 43.72787, -1.79855, -0.83443,  0.47295, -3.03497, -3.41363,  0.00000, -2.53731, -1.68615,  4.27380
-2.30737, -3.82654, 43.72787, -1.79855, -1.01583,  0.39728, -3.12424, -3.59329,  0.00000, -2.35607, -1.79612,  4.17798
-2.39612, -4.09351, 43.72787, -1.70863, -0.87071,  0.37836, -3.12424, -3.77296,  0.00000, -2.44669, -1.79612,  4.25464
-2.12988, -3.55957, 42.32858, -1.79855, -0.97955,  0.35944, -3.12424, -3.77296,  0.00000, -2.22014, -1.72281,  4.21631
-2.48486, -3.82654, 43.72787, -1.75359, -1.08839,  0.41620, -3.48129, -3.23396,  0.00000, -2.40138, -1.68615,  4.15881
-2.21863, -3.64856, 44.42752, -1.79855, -0.94327,  0.34052, -3.21350, -3.41363,  0.00000, -2.58262, -1.75946,  4.15881
-2.21863, -3.73755, 42.32858, -1.70863, -1.08839,  0.30269, -3.57056, -3.68312,  0.00000, -2.35607, -1.75946,  4.23547
-2.39612, -3.64856, 43.37805, -1.75359, -1.08839,  0.41620, -3.39203, -3.50346,  0.00000, -2.53731, -1.75946,  4.21631
-2.48486, -3.29260, 44.07770, -1.97841, -1.16095,  0.41620, -3.30276, -3.95262,  0.00000, -2.31076, -1.79612,  4.19714
-2.39612, -3.55957, 43.02823, -1.79855, -0.97955,  0.43511, -3.30276, -3.59329,  0.00000, -2.53731, -1.61284,  4.25464
-2.21863, -3.64856, 41.97876, -1.75359, -0.90699,  0.39728, -3.12424, -3.41363,  0.00000, -2.44669, -1.68615,  4.17798
-2.57361, -3.55957, 43.02823, -1.75359, -1.05211,  0.34052, -3.03497, -3.50346,  0.00000, -2.58262, -1.75946,  4.17798
-2.30737, -3.29260, 43.37805, -1.75359, -1.05211,  0.35944, -3.03497, -3.50346,  0.00000, -2.31076, -1.64949,  4.21631
-2.30737, -3.73755, 44.42752, -1.84352, -1.08839,  0.45403, -3.21350, -3.59329,  0.00000, -2.49200, -1.79612,  4.31213
-2.39612, -3.55957, 41.62894, -1.88848, -1.16095,  0.37836, -3.12424, -3.59329,  0.00000, -2.35607, -1.68615,  4.19714
-2.21863, -3.73755, 43.02823, -1.70863, -1.01583,  0.39728, -3.39203, -3.23396,  0.00000, -2.40138, -1.68615,  4.15881
-2.57361, -3.55957, 43.02823, -1.70863, -1.01583,  0.34052, -3.39203, -3.59329,  0.00000, -2.62793, -1.72281,  4.15881
-2.48486, -3.73755, 43.37805, -1.79855, -0.97955,  0.34052, -3.21350, -3.41363,  0.00000, -2.49200, -1.83277,  4.15881
-2.12988, -3.82654, 43.72787, -1.97841, -0.76187,  0.39728, -3.21350, -3.77296,  0.00000, -2.26545, -1.57618,  4.21631
-2.30737, -3.82654, 44.42752, -1.70863, -1.12467,  0.35944, -3.39203, -3.32380,  0.00000, -2.53731, -1.86943,  4.19714
-2.30737, -3.64856, 44.42752, -1.61870, -1.01583,  0.41620, -3.12424, -3.41363,  0.00000, -2.49200, -1.79612,  4.23547
-2.39612, -3.64856, 44.07770, -1.70863, -1.08839,  0.43511, -3.03497, -3.32380,  0.00000, -2.31076, -1.72281,  4.17798
-2.30737, -3.29260, 43.37805, -1.93344, -1.08839,  0.39728, -2.85645, -3.14413,  0.00000, -2.40138, -1.75946,  4.25464
-2.21863, -3.29260, 44.42752, -1.84352, -1.08839,  0.30269, -3.30276, -3.59329,  0.00000, -2.40138, -1.72281,  4.17798
